FECHA;MERCADO;SERIE;ESPECIE;VARIEDAD;PROCEDENCIA;MUNICIPIO;PESO;UNIDAD
09/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,700;TN
09/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,400;TN
09/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,500;TN
09/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,600;TN
09/01/2025;CORRIENTES;HORTALIZAS;COLIFLOR;COLIFLOR;BUENOS AIRES;;0,100;TN
09/01/2025;CORRIENTES;FRUTAS;DURAZNO;DURAZNO;MENDOZA;;1,000;TN
09/01/2025;CORRIENTES;FRUTAS;DURAZNO;DURAZNO;MENDOZA;;0,400;TN
09/01/2025;CORRIENTES;FRUTAS;DURAZNO 1633;DURAZNO 1633;MENDOZA;;1,000;TN
09/01/2025;CORRIENTES;FRUTAS;DURAZNO 1633;DURAZNO 1633;MENDOZA;;0,600;TN
09/01/2025;CORRIENTES;HORTALIZAS;ESPINACA;ESPINACA;CHACO;;0,036;TN
09/01/2025;CORRIENTES;HORTALIZAS;ESPINACA;ESPINACA;BUENOS AIRES;;0,200;TN
09/01/2025;CORRIENTES;FRUTAS;KIWI;KIWI;MENDOZA;;1,200;TN
09/01/2025;CORRIENTES;FRUTAS;KIWI;KIWI;MENDOZA;;0,250;TN
09/01/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;BUENOS AIRES;;0,600;TN
09/01/2025;CORRIENTES;HORTALIZAS;LECHUGA MANTECOSA;LECHUGA MANTECOSA;CHACO;;0,036;TN
09/01/2025;CORRIENTES;HORTALIZAS;LECHUGA MANTECOSA;LECHUGA MANTECOSA;BUENOS AIRES;;0,600;TN
09/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;MENDOZA;;1,680;TN
09/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;CHACO;;0,072;TN
09/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;BUENOS AIRES;;1,200;TN
09/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;MENDOZA;;0,600;TN
09/01/2025;CORRIENTES;FRUTAS;LIMON;LIMON;MENDOZA;;0,050;TN
09/01/2025;CORRIENTES;FRUTAS;MANZANA GRANY SMITH ELEGIDA;MANZANA GRANY SMITH ELEGIDA;MENDOZA;;0,200;TN
09/01/2025;CORRIENTES;FRUTAS;MANZANA R. DELICIUS ELEGIDA;MANZANA R. DELICIUS ELEGIDA;MENDOZA;;0,800;TN
09/01/2025;CORRIENTES;FRUTAS;MANZANA R. DELICIUS ELEGIDA;MANZANA R. DELICIUS ELEGIDA;MENDOZA;;0,600;TN
09/01/2025;CORRIENTES;FRUTAS;MANZANA ROYAL GALA ELEGIDA;MANZANA ROYAL GALA ELEGIDA;MENDOZA;;0,600;TN
09/01/2025;CORRIENTES;FRUTAS;MANZANA ROYAL GALA ELEGIDA;MANZANA ROYAL GALA ELEGIDA;MENDOZA;;0,600;TN
09/01/2025;CORRIENTES;FRUTAS;MELON AMARILLO;MELON AMARILLO;JUJUY;;0,600;TN
09/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA;NARANJA VALENCIA;CORRIENTES;MONTE CASEROS;21,000;TN
09/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA LATE;NARANJA VALENCIA LATE;CORRIENTES;MONTE CASEROS;9,125;TN
09/01/2025;CORRIENTES;FRUTAS;PALTA;PALTA;MENDOZA;;0,300;TN
09/01/2025;CORRIENTES;HORTALIZAS;PAPA BLANCA;PAPA BLANCA;CATAMARCA;;34,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;PAPA BLANCA;PAPA BLANCA;MENDOZA;;2,600;TN
09/01/2025;CORRIENTES;FRUTAS;PELON;PELON;MENDOZA;;0,180;TN
09/01/2025;CORRIENTES;FRUTAS;PELON;PELON;MENDOZA;;0,300;TN
09/01/2025;CORRIENTES;FRUTAS;PELON;PELON;MENDOZA;;0,600;TN
09/01/2025;CORRIENTES;FRUTAS;PERA PACKAMS  COMERCIAL;PERA PACKAMS  COMERCIAL;MENDOZA;;1,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;ZAPALLO TETSUKABUTO;ZAPALLO TETSUKABUTO;MENDOZA;;3,600;TN
09/01/2025;CORRIENTES;FRUTAS;PERA PACKAMS ELEGIGA;PERA PACKAMS ELEGIGA;MENDOZA;;0,800;TN
09/01/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CHACO;;0,100;TN
09/01/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;BUENOS AIRES;;0,200;TN
09/01/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON ROJO;PIMIENTO MORRON ROJO;CORRIENTES;EMPEDRADO;0,250;TN
09/01/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON ROJO;PIMIENTO MORRON ROJO;MENDOZA;;0,560;TN
09/01/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;MENDOZA;;1,120;TN
09/01/2025;CORRIENTES;FRUTAS;POMELO ROSADO;POMELO ROSADO;MENDOZA;;0,100;TN
09/01/2025;CORRIENTES;HORTALIZAS;PUERRO;PUERRO;CHACO;;0,008;TN
09/01/2025;CORRIENTES;HORTALIZAS;REMOLACHA;REMOLACHA;CHACO;;0,120;TN
09/01/2025;CORRIENTES;HORTALIZAS;REMOLACHA;REMOLACHA;BUENOS AIRES;;0,200;TN
09/01/2025;CORRIENTES;HORTALIZAS;REPOLLO BLANCO;REPOLLO BLANCO;MENDOZA;;1,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;REPOLLO COLORADO;REPOLLO COLORADO;MENDOZA;;0,800;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE CHERRY;TOMATE CHERRY;MENDOZA;;0,500;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;JUJUY;;2,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;BUENOS AIRES;;1,500;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;MENDOZA;;5,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;MENDOZA;;6,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;MENDOZA;;1,008;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;JUJUY;;1,400;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;CORRIENTES;EMPEDRADO;0,220;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;BUENOS AIRES;;1,500;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;MENDOZA;;2,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;MENDOZA;;0,960;TN
09/01/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;MENDOZA;;1,008;TN
09/01/2025;CORRIENTES;FRUTAS;UVA ROSADA;UVA ROSADA;MENDOZA;;1,600;TN
09/01/2025;CORRIENTES;FRUTAS;UVA ROSADA;UVA ROSADA;MENDOZA;;0,200;TN
09/01/2025;CORRIENTES;FRUTAS;UVA ROSADA;UVA ROSADA;MENDOZA;;0,400;TN
09/01/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;1,200;TN
09/01/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;10,200;TN
09/01/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;2,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;3,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;18,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;1,000;TN
09/01/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;BUENOS AIRES;;0,360;TN
10/01/2025;CORRIENTES;FRUTAS;BANANA FORMOSEÑA;BANANA FORMOSEÑA;FORMOSA;;21,000;TN
10/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA;NARANJA VALENCIA;CORRIENTES;MONTE CASEROS;1,540;TN
13/01/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;JUJUY;;0,100;TN
13/01/2025;CORRIENTES;HORTALIZAS;ZAPALLO TETSUKABUTO;ZAPALLO TETSUKABUTO;MENDOZA;;4,200;TN
13/01/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;BUENOS AIRES;;0,400;TN
13/01/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;SANTA FE;;0,500;TN
13/01/2025;CORRIENTES;HORTALIZAS;AJO MORADO CHINO;AJO MORADO CHINO;MENDOZA;;0,300;TN
13/01/2025;CORRIENTES;HORTALIZAS;AJO MORADO CHINO;AJO MORADO CHINO;MENDOZA;;0,016;TN
13/01/2025;CORRIENTES;HORTALIZAS;AJO MORADO CHINO;AJO MORADO CHINO;MENDOZA;;0,080;TN
13/01/2025;CORRIENTES;HORTALIZAS;APIO DE HOJA;APIO DE HOJA;JUJUY;;0,510;TN
13/01/2025;CORRIENTES;HORTALIZAS;APIO DE HOJA;APIO DE HOJA;JUJUY;;0,025;TN
13/01/2025;CORRIENTES;HORTALIZAS;APIO DE HOJA;APIO DE HOJA;SANTA FE;;0,030;TN
13/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;7,560;TN
13/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;2,160;TN
13/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;2,160;TN
13/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;3,000;TN
13/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;CHACO;;3,000;TN
13/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;1,600;TN
13/01/2025;CORRIENTES;FRUTAS;BANANA PARAGUAYA;BANANA PARAGUAYA;MENDOZA;;3,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;BATATA COLORADA;BATATA COLORADA;MENDOZA;;0,750;TN
13/01/2025;CORRIENTES;HORTALIZAS;BATATA COLORADA;BATATA COLORADA;MENDOZA;;0,300;TN
13/01/2025;CORRIENTES;HORTALIZAS;BERENJENA;BERENJENA;CORRIENTES;SAN MARTÍN;0,300;TN
13/01/2025;CORRIENTES;HORTALIZAS;BERENJENA;BERENJENA;SANTA FE;;0,600;TN
13/01/2025;CORRIENTES;HORTALIZAS;BERENJENA;BERENJENA;CORRIENTES;BELLA VISTA;0,100;TN
13/01/2025;CORRIENTES;HORTALIZAS;CEBOLLA BLANCA;CEBOLLA BLANCA;MENDOZA;;8,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;CEBOLLA SINTETICA 14;CEBOLLA SINTETICA 14;MENDOZA;;2,250;TN
13/01/2025;CORRIENTES;HORTALIZAS;CEBOLLA SINTETICA 14;CEBOLLA SINTETICA 14;MENDOZA;;21,600;TN
13/01/2025;CORRIENTES;HORTALIZAS;CEBOLLA SINTETICA 14;CEBOLLA SINTETICA 14;MENDOZA;;33,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;CEBOLLA SINTETICA 14;CEBOLLA SINTETICA 14;BUENOS AIRES;;29,700;TN
13/01/2025;CORRIENTES;FRUTAS;CEREZA;CEREZA;MENDOZA;;0,200;TN
13/01/2025;CORRIENTES;FRUTAS;CEREZA;CEREZA;MENDOZA;;0,100;TN
13/01/2025;CORRIENTES;HORTALIZAS;CHAUCHA POR METRO;CHAUCHA POR METRO;SANTA FE;;0,400;TN
13/01/2025;CORRIENTES;HORTALIZAS;CHOCLO AMARILLO;CHOCLO AMARILLO;JUJUY;;1,010;TN
13/01/2025;CORRIENTES;HORTALIZAS;CHOCLO AMARILLO;CHOCLO AMARILLO;SANTA FE;;0,300;TN
13/01/2025;CORRIENTES;HORTALIZAS;CHOCLO CREMA;CHOCLO CREMA;MENDOZA;;0,500;TN
13/01/2025;CORRIENTES;HORTALIZAS;CHOCLO CREMA;CHOCLO CREMA;BUENOS AIRES;;0,400;TN
13/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,400;TN
13/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;1,000;TN
13/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,600;TN
13/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;2,000;TN
13/01/2025;CORRIENTES;SUBPRODUCTOS;CURCUMA;CURCUMA;MISIONES;;0,080;TN
13/01/2025;CORRIENTES;FRUTAS;DURAZNO;DURAZNO;MENDOZA;;1,000;TN
13/01/2025;CORRIENTES;FRUTAS;DURAZNO;DURAZNO;MENDOZA;;0,600;TN
13/01/2025;CORRIENTES;FRUTAS;DURAZNO;DURAZNO;MENDOZA;;2,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;ESPINACA;ESPINACA;JUJUY;;0,025;TN
13/01/2025;CORRIENTES;HORTALIZAS;ESPINACA;ESPINACA;BUENOS AIRES;;0,040;TN
13/01/2025;CORRIENTES;FRUTAS;FRUTILLA;FRUTILLA;BUENOS AIRES;;0,600;TN
13/01/2025;CORRIENTES;HORTALIZAS;JENGIBRE;JENGIBRE;MISIONES;;0,150;TN
13/01/2025;CORRIENTES;FRUTAS;KIWI;KIWI;MENDOZA;;0,200;TN
13/01/2025;CORRIENTES;FRUTAS;KIWI;KIWI;MENDOZA;;0,200;TN
13/01/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;SANTA FE;;0,700;TN
13/01/2025;CORRIENTES;HORTALIZAS;LECHUGA MANTECOSA;LECHUGA MANTECOSA;SANTA FE;;0,800;TN
13/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;MENDOZA;;0,160;TN
13/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;MENDOZA;;4,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;SANTA FE;;1,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;MANDIOCA;MANDIOCA;MISIONES;;1,200;TN
13/01/2025;CORRIENTES;FRUTAS;MANZANA GRANY SMITH ELEGIDA;MANZANA GRANY SMITH ELEGIDA;MENDOZA;;0,580;TN
13/01/2025;CORRIENTES;FRUTAS;MANZANA R. DELICIUS COMERCIAL;MANZANA R. DELICIUS COMERCIAL;MENDOZA;;1,300;TN
13/01/2025;CORRIENTES;FRUTAS;MANZANA R. DELICIUS ELEGIDA;MANZANA R. DELICIUS ELEGIDA;MENDOZA;;1,680;TN
13/01/2025;CORRIENTES;FRUTAS;MANZANA R. DELICIUS ELEGIDA;MANZANA R. DELICIUS ELEGIDA;MENDOZA;;0,980;TN
13/01/2025;CORRIENTES;FRUTAS;MANZANA R. DELICIUS ELEGIDA;MANZANA R. DELICIUS ELEGIDA;MENDOZA;;3,000;TN
13/01/2025;CORRIENTES;FRUTAS;MELON AMARILLO;MELON AMARILLO;MISIONES;;0,080;TN
13/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA;NARANJA VALENCIA;CORRIENTES;MONTE CASEROS;6,000;TN
13/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA;NARANJA VALENCIA;CORRIENTES;MONTE CASEROS;21,000;TN
13/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA;NARANJA VALENCIA;CORRIENTES;MONTE CASEROS;15,400;TN
13/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA;NARANJA VALENCIA;CORRIENTES;MONTE CASEROS;5,700;TN
13/01/2025;CORRIENTES;FRUTAS;PALTA;PALTA;MENDOZA;;0,300;TN
13/01/2025;CORRIENTES;FRUTAS;PALTA CHILENA;PALTA CHILENA;MENDOZA;;0,100;TN
13/01/2025;CORRIENTES;HORTALIZAS;PAPA BLANCA;PAPA BLANCA;MENDOZA;;2,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;PAPA BLANCA;PAPA BLANCA;SAN LUIS;CAPITAL;32,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;PAPA NEGRA;PAPA NEGRA;MENDOZA;;30,000;TN
13/01/2025;CORRIENTES;FRUTAS;PELON;PELON;MENDOZA;;0,600;TN
13/01/2025;CORRIENTES;FRUTAS;PELON;PELON;MENDOZA;;1,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;PEPINO;PEPINO;JUJUY;;0,510;TN
13/01/2025;CORRIENTES;HORTALIZAS;PEPINO;PEPINO;SANTA FE;;0,300;TN
13/01/2025;CORRIENTES;FRUTAS;PERA PACKAMS  COMERCIAL;PERA PACKAMS  COMERCIAL;MENDOZA;;7,200;TN
13/01/2025;CORRIENTES;FRUTAS;PERA PACKAMS  COMERCIAL;PERA PACKAMS  COMERCIAL;MENDOZA;;1,008;TN
13/01/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;JUJUY;;0,120;TN
13/01/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;SANTA FE;;0,050;TN
13/01/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON ROJO;PIMIENTO MORRON ROJO;CORRIENTES;BELLA VISTA;0,400;TN
13/01/2025;CORRIENTES;FRUTAS;POMELO BLANCO;POMELO BLANCO;MENDOZA;;0,240;TN
13/01/2025;CORRIENTES;FRUTAS;POMELO ROSADO;POMELO ROSADO;MENDOZA;;0,200;TN
13/01/2025;CORRIENTES;HORTALIZAS;REMOLACHA;REMOLACHA;JUJUY;;0,100;TN
13/01/2025;CORRIENTES;HORTALIZAS;REMOLACHA;REMOLACHA;MENDOZA;;0,100;TN
13/01/2025;CORRIENTES;HORTALIZAS;REMOLACHA;REMOLACHA;SANTA FE;;0,300;TN
13/01/2025;CORRIENTES;HORTALIZAS;REMOLACHA;REMOLACHA;BUENOS AIRES;;0,060;TN
13/01/2025;CORRIENTES;HORTALIZAS;REPOLLO COLORADO;REPOLLO COLORADO;SANTA FE;;0,480;TN
13/01/2025;CORRIENTES;HORTALIZAS;RUCULA;RUCULA;CORRIENTES;;0,090;TN
13/01/2025;CORRIENTES;HORTALIZAS;TOMATE CHERRY;TOMATE CHERRY;BUENOS AIRES;;0,200;TN
13/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;JUJUY;;0,800;TN
13/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;SANTA FE;;1,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;MENDOZA;;3,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;CORRIENTES;CAPITAL;2,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;BUENOS AIRES;;1,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;CORRIENTES;CAPITAL;2,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;BUENOS AIRES;;0,200;TN
13/01/2025;CORRIENTES;FRUTAS;UVA ROSADA;UVA ROSADA;MENDOZA;;4,000;TN
13/01/2025;CORRIENTES;FRUTAS;UVA ROSADA;UVA ROSADA;MENDOZA;;0,400;TN
13/01/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;4,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;14,000;TN
13/01/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;JUJUY;;0,510;TN
13/01/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;CORRIENTES;BELLA VISTA;0,100;TN
13/01/2025;CORRIENTES;HORTALIZAS;ZAPALLO COREANO;ZAPALLO COREANO;MENDOZA;;0,480;TN
13/01/2025;CORRIENTES;HORTALIZAS;ZAPALLO TETSUKABUTO;ZAPALLO TETSUKABUTO;MENDOZA;;0,600;TN
13/01/2025;CORRIENTES;HORTALIZAS;ZAPALLO TETSUKABUTO;ZAPALLO TETSUKABUTO;MENDOZA;;1,200;TN
14/01/2025;CORRIENTES;FRUTAS;BANANA PARAGUAYA;BANANA PARAGUAYA;FORMOSA;;21,000;TN
14/01/2025;CORRIENTES;SUBPRODUCTOS;HARINA DE MAIZ;HARINA DE MAIZ;CORRIENTES;CAPITAL;0,100;TN
15/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;2,000;TN
15/01/2025;CORRIENTES;FRUTAS;BANANA PARAGUAYA;BANANA PARAGUAYA;FORMOSA;;20,160;TN
15/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,400;TN
15/01/2025;CORRIENTES;FRUTAS;DURAZNO;DURAZNO;MENDOZA;;0,400;TN
15/01/2025;CORRIENTES;HORTALIZAS;JENGIBRE;JENGIBRE;MISIONES;;0,040;TN
15/01/2025;CORRIENTES;FRUTAS;LIMON COMERCIAL;LIMON COMERCIAL;MISIONES;;0,100;TN
15/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA;NARANJA VALENCIA;CORRIENTES;MONTE CASEROS;1,750;TN
15/01/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA;NARANJA VALENCIA;CORRIENTES;MONTE CASEROS;18,800;TN
15/01/2025;CORRIENTES;FRUTAS;SANDIA REDONDA RAYADA;SANDIA REDONDA RAYADA;CORRIENTES;SALADAS;1,000;TN
15/01/2025;CORRIENTES;FRUTAS;UVA ROSADA;UVA ROSADA;MENDOZA;;0,400;TN
15/01/2025;CORRIENTES;HORTALIZAS;ZAPALLO COREANO;ZAPALLO COREANO;CORRIENTES;CAPITAL;0,240;TN
16/01/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;BUENOS AIRES;;1,000;TN
16/01/2025;CORRIENTES;HORTALIZAS;ALBAHACA;ALBAHACA;CORRIENTES;BELLA VISTA;0,002;TN
16/01/2025;CORRIENTES;HORTALIZAS;APIO DE HOJA;APIO DE HOJA;BUENOS AIRES;;0,150;TN
16/01/2025;CORRIENTES;HORTALIZAS;APIO DE HOJA;APIO DE HOJA;JUJUY;;0,032;TN
16/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;0,560;TN
16/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;2,000;TN
16/01/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;4,800;TN
16/01/2025;CORRIENTES;FRUTAS;BANANA PARAGUAYA;BANANA PARAGUAYA;MENDOZA;;2,160;TN
16/01/2025;CORRIENTES;FRUTAS;BANANA PARAGUAYA;BANANA PARAGUAYA;BUENOS AIRES;;2,000;TN
16/01/2025;CORRIENTES;HORTALIZAS;BATATA COLORADA;BATATA COLORADA;MENDOZA;;0,500;TN
16/01/2025;CORRIENTES;HORTALIZAS;BERENJENA;BERENJENA;CORRIENTES;SAN MARTÍN;0,200;TN
16/01/2025;CORRIENTES;HORTALIZAS;BERENJENA;BERENJENA;CORRIENTES;BELLA VISTA;0,200;TN
16/01/2025;CORRIENTES;HORTALIZAS;CEBOLLA SINTETICA 14;CEBOLLA SINTETICA 14;MENDOZA;;0,360;TN
16/01/2025;CORRIENTES;HORTALIZAS;CEBOLLA SINTETICA 14;CEBOLLA SINTETICA 14;TUCUMÁN;;280,000;TN
16/01/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,004;TN
16/01/2025;CORRIENTES;FRUTAS;CEREZA;CEREZA;MENDOZA;;0,600;TN
16/01/2025;CORRIENTES;HORTALIZAS;CHOCLO CRIOLLO;CHOCLO CRIOLLO;BUENOS AIRES;;0,100;TN
16/01/2025;CORRIENTES;HORTALIZAS;CHOCLO CRIOLLO;CHOCLO CRIOLLO;JUJUY;;2,020;TN
16/01/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,800;TN
16/01/2025;CORRIENTES;FRUTAS;DURAZNO;DURAZNO;MENDOZA;;0,600;TN
16/01/2025;CORRIENTES;FRUTAS;DURAZNO;DURAZNO;MENDOZA;;1,400;TN
16/01/2025;CORRIENTES;FRUTAS;FRUTILLA;FRUTILLA;BUENOS AIRES;;0,200;TN
16/01/2025;CORRIENTES;FRUTAS;KIWI;KIWI;MENDOZA;;0,100;TN
16/01/2025;CORRIENTES;FRUTAS;KIWI;KIWI;MENDOZA;;0,200;TN
16/01/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;BUENOS AIRES;;0,300;TN
16/01/2025;CORRIENTES;HORTALIZAS;LECHUGA MANTECOSA;LECHUGA MANTECOSA;BUENOS AIRES;;0,050;TN
16/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;BUENOS AIRES;;0,100;TN
16/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;MENDOZA;;2,268;TN
16/01/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;MENDOZA;;0,400;TN
16/01/2025;CORRIENTES;FRUTAS;LIMON;LIMON;MENDOZA;;2,400;TN
16/01/2025;CORRIENTES;HORTALIZAS;MANDIOCA MISIONERA;MANDIOCA MISIONERA;MISIONES;;1,000;TN
16/01/2025;CORRIENTES;FRUTAS;PALTA;PALTA;MENDOZA;;0,500;TN
16/01/2025;CORRIENTES;FRUTAS;PALTA;PALTA;MENDOZA;;0,400;TN
16/01/2025;CORRIENTES;HORTALIZAS;PAPA BLANCA;PAPA BLANCA;MENDOZA;;1,800;TN
16/01/2025;CORRIENTES;HORTALIZAS;PEPINO;PEPINO;JUJUY;;0,936;TN
16/01/2025;CORRIENTES;HORTALIZAS;PEPINO;PEPINO;BUENOS AIRES;;0,500;TN
16/01/2025;CORRIENTES;FRUTAS;PERA PACKAMS ELEGIGA;PERA PACKAMS ELEGIGA;MENDOZA;;2,240;TN
16/01/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;BUENOS AIRES;;0,100;TN
16/01/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON ROJO;PIMIENTO MORRON ROJO;CORRIENTES;BELLA VISTA;2,500;TN
